rating_id,user_id,game_id,review,rating_date
1480,1961,106,Innovative and engaging. Best game I’ve played in years.,2013-08-29
1481,1696,11,Amazing gameplay and story! Highly recommend.,2021-11-17
1482,1409,165,Glitches and bugs ruin the experience.,2020-05-20
1483,1338,22,Innovative and engaging. Best game I’ve played in years.,2023-11-04
1484,258,199,Graphics and mechanics are top-notch. A must-play!,2002-08-01
1485,131,124,Disappointing story and poorly designed levels.,2024-02-27
1486,1765,192,Glitches and bugs ruin the experience.,2024-09-08
1487,410,46,Super fun and addictive. Can’t wait for the sequel!,2024-09-13
1488,1464,5,Overhyped and not worth the money.,2011-11-03
1489,1422,72,Repetitive and gets boring quickly.,2023-09-21
1490,1048,175,Overhyped and not worth the money.,2011-08-11
1491,3,103,Terrible controls and clunky gameplay.,2014-05-12
1492,1696,133,Glitches and bugs ruin the experience.,2023-03-12
1493,88,86,Disappointing story and poorly designed levels.,2021-09-05
1494,997,138,Terrible controls and clunky gameplay.,1995-02-02
1495,1337,104,Loved the character development and the plot twists.,2018-11-20
1496,1412,28,Loved the character development and the plot twists.,2001-11-13
1497,1017,178,Innovative and engaging. Best game I’ve played in years.,2019-05-24
1498,599,122,Graphics and mechanics are top-notch. A must-play!,2004-12-30
1499,1110,136,Glitches and bugs ruin the experience.,2007-05-05
1500,1470,161,Glitches and bugs ruin the experience.,2014-09-14
1501,1740,141,Glitches and bugs ruin the experience.,2011-03-31
1502,1299,174,Innovative and engaging. Best game I’ve played in years.,1998-02-07
1503,1400,40,Amazing gameplay and story! Highly recommend.,2024-04-24
1504,938,39,Disappointing story and poorly designed levels.,2018-04-08
1505,597,118,Disappointing story and poorly designed levels.,2015-03-11
1506,590,137,Overhyped and not worth the money.,2023-11-19
1507,690,88,Disappointing story and poorly designed levels.,2024-10-02
1508,1318,78,Innovative and engaging. Best game I’ve played in years.,2023-05-05
1509,1399,134,Glitches and bugs ruin the experience.,2018-07-29
1510,797,119,Amazing gameplay and story! Highly recommend.,2016-02-20
1511,565,19,Loved the character development and the plot twists.,2022-07-22
1512,1860,89,Repetitive and gets boring quickly.,2013-12-12
1513,1009,62,Disappointing story and poorly designed levels.,2023-01-27
1514,1965,173,Super fun and addictive. Can’t wait for the sequel!,2024-10-26
1515,845,12,Graphics and mechanics are top-notch. A must-play!,2016-07-08
1516,132,164,Glitches and bugs ruin the experience.,2022-11-15
1517,1098,26,Amazing gameplay and story! Highly recommend.,2022-09-08
1518,1663,115,Glitches and bugs ruin the experience.,2006-05-26
1519,692,151,Disappointing story and poorly designed levels.,2022-07-26
1520,1657,128,Terrible controls and clunky gameplay.,2023-08-02
1521,204,182,Innovative and engaging. Best game I’ve played in years.,2022-07-16
1522,1775,160,Overhyped and not worth the money.,2018-08-09
1523,404,13,Innovative and engaging. Best game I’ve played in years.,2019-05-07
1524,217,160,Innovative and engaging. Best game I’ve played in years.,2021-08-02
1525,1287,138,Loved the character development and the plot twists.,2007-08-11
1526,1346,161,Disappointing story and poorly designed levels.,2002-11-01
1527,704,151,Innovative and engaging. Best game I’ve played in years.,2023-09-20
1528,644,108,Super fun and addictive. Can’t wait for the sequel!,2021-11-01
1529,767,117,Overhyped and not worth the money.,2014-06-01
1530,1768,150,Disappointing story and poorly designed levels.,2022-11-19
1531,1604,79,Terrible controls and clunky gameplay.,2022-02-17
1532,211,29,Innovative and engaging. Best game I’ve played in years.,2021-09-29
1533,306,60,Innovative and engaging. Best game I’ve played in years.,2014-01-23
1534,300,15,Innovative and engaging. Best game I’ve played in years.,2024-10-16
1535,128,84,Overhyped and not worth the money.,2021-05-15
1536,1559,44,Repetitive and gets boring quickly.,2024-09-28
1537,1699,189,Amazing gameplay and story! Highly recommend.,2009-06-28
1538,1041,141,Repetitive and gets boring quickly.,2021-07-04
1539,1599,155,Super fun and addictive. Can’t wait for the sequel!,2018-09-01
1540,1740,70,Terrible controls and clunky gameplay.,2002-05-19
1541,1556,18,Disappointing story and poorly designed levels.,1998-06-21
1542,372,19,Glitches and bugs ruin the experience.,2023-01-02
1543,186,68,Loved the character development and the plot twists.,2003-06-11
1544,1899,136,Super fun and addictive. Can’t wait for the sequel!,2017-02-10
1545,794,62,Terrible controls and clunky gameplay.,1997-01-18
1546,665,121,Disappointing story and poorly designed levels.,2023-10-11
1547,982,120,Amazing gameplay and story! Highly recommend.,1995-10-21
1548,4,145,Disappointing story and poorly designed levels.,2023-02-12
1549,215,21,Amazing gameplay and story! Highly recommend.,2001-10-23
1550,1919,50,Terrible controls and clunky gameplay.,2013-12-29
1551,226,125,Overhyped and not worth the money.,2024-09-11
1552,1694,93,Loved the character development and the plot twists.,2009-07-25
1553,876,121,Innovative and engaging. Best game I’ve played in years.,2016-12-29
1554,1510,127,Amazing gameplay and story! Highly recommend.,2023-02-14
1555,481,3,Amazing gameplay and story! Highly recommend.,2016-01-26
1556,1912,27,Terrible controls and clunky gameplay.,2014-05-12
1557,257,132,Overhyped and not worth the money.,2021-05-05
1558,1661,128,Amazing gameplay and story! Highly recommend.,2005-12-15
1559,1379,139,Glitches and bugs ruin the experience.,2020-05-08
1560,1553,103,Graphics and mechanics are top-notch. A must-play!,2016-05-18
1561,1387,46,Super fun and addictive. Can’t wait for the sequel!,2013-09-14
1562,446,185,Graphics and mechanics are top-notch. A must-play!,2010-10-18
1563,1495,76,Innovative and engaging. Best game I’ve played in years.,2022-04-13
1564,1204,28,Glitches and bugs ruin the experience.,2010-01-02
1565,1552,58,Overhyped and not worth the money.,2021-09-13
1566,286,25,Graphics and mechanics are top-notch. A must-play!,2009-06-22
1567,482,122,Amazing gameplay and story! Highly recommend.,2024-01-12
1568,348,91,Disappointing story and poorly designed levels.,2003-12-23
1569,879,20,Innovative and engaging. Best game I’ve played in years.,2024-09-16
1570,990,161,Overhyped and not worth the money.,1992-07-28
1571,1315,58,Glitches and bugs ruin the experience.,2017-11-19
1572,1114,40,Terrible controls and clunky gameplay.,2013-11-09
1573,1979,156,Amazing gameplay and story! Highly recommend.,2020-05-30
1574,777,45,Overhyped and not worth the money.,2016-03-03
1575,1298,99,Graphics and mechanics are top-notch. A must-play!,2021-10-04
1576,544,56,Repetitive and gets boring quickly.,2016-12-23
1577,637,93,Glitches and bugs ruin the experience.,2019-08-24
1578,1532,133,Terrible controls and clunky gameplay.,2023-11-10
1579,482,101,Repetitive and gets boring quickly.,2018-12-20
1580,1820,83,Overhyped and not worth the money.,2005-08-27
1581,281,146,Super fun and addictive. Can’t wait for the sequel!,2024-07-17
1582,1769,25,Disappointing story and poorly designed levels.,2022-10-23
1583,754,169,Terrible controls and clunky gameplay.,2009-08-04
1584,1686,11,Graphics and mechanics are top-notch. A must-play!,2021-12-14
1585,1037,54,Amazing gameplay and story! Highly recommend.,2024-09-08
1586,1699,8,Amazing gameplay and story! Highly recommend.,2022-08-08
1587,1028,198,Innovative and engaging. Best game I’ve played in years.,2018-02-25
1588,231,140,Graphics and mechanics are top-notch. A must-play!,2007-12-10
1589,1595,83,Graphics and mechanics are top-notch. A must-play!,2013-01-30
1590,221,147,Loved the character development and the plot twists.,2014-07-10
1591,785,108,Terrible controls and clunky gameplay.,2011-02-16
1592,1410,158,Overhyped and not worth the money.,2022-11-27
1593,1551,120,Repetitive and gets boring quickly.,2023-11-29
1594,153,121,Loved the character development and the plot twists.,2018-01-23
1595,673,198,Super fun and addictive. Can’t wait for the sequel!,2006-08-14
1596,1708,83,Innovative and engaging. Best game I’ve played in years.,2010-06-27
1597,284,144,Amazing gameplay and story! Highly recommend.,2023-08-16
1598,1234,58,Super fun and addictive. Can’t wait for the sequel!,2011-01-04
1599,804,138,Disappointing story and poorly designed levels.,2021-03-16
1600,756,43,Innovative and engaging. Best game I’ve played in years.,2013-08-16
1601,1402,129,Repetitive and gets boring quickly.,2021-02-16
1602,543,103,Disappointing story and poorly designed levels.,2022-07-03
1603,834,65,Loved the character development and the plot twists.,2014-02-24
1604,430,76,Amazing gameplay and story! Highly recommend.,2021-11-27
1605,266,78,Amazing gameplay and story! Highly recommend.,2004-12-03
1606,1497,190,Amazing gameplay and story! Highly recommend.,2006-12-17
1607,1344,58,Repetitive and gets boring quickly.,1982-02-02
1608,1726,28,Amazing gameplay and story! Highly recommend.,2024-05-07
1609,1992,2,Overhyped and not worth the money.,2021-01-23
1610,1099,36,Super fun and addictive. Can’t wait for the sequel!,1980-07-29
1611,761,155,Super fun and addictive. Can’t wait for the sequel!,2019-09-16
1612,1959,174,Disappointing story and poorly designed levels.,2024-05-16
1613,1352,86,Super fun and addictive. Can’t wait for the sequel!,2007-12-30
1614,10,46,Overhyped and not worth the money.,2016-11-22
1615,560,78,Overhyped and not worth the money.,2020-04-02
1616,1023,128,Repetitive and gets boring quickly.,2024-05-24
1617,1007,9,Repetitive and gets boring quickly.,2003-08-07
1618,1760,171,Loved the character development and the plot twists.,2021-08-15
1619,1628,127,Repetitive and gets boring quickly.,2008-08-20
1620,1321,1,Disappointing story and poorly designed levels.,2022-08-31
1621,205,51,Terrible controls and clunky gameplay.,2018-04-11
1622,1538,174,Glitches and bugs ruin the experience.,2007-08-20
1623,1660,43,Loved the character development and the plot twists.,2013-04-07
1624,1120,33,Terrible controls and clunky gameplay.,2019-10-23
1625,57,33,Disappointing story and poorly designed levels.,2015-04-02
1626,1254,187,Amazing gameplay and story! Highly recommend.,2021-12-26
1627,344,179,Amazing gameplay and story! Highly recommend.,2000-06-30
1628,581,178,Loved the character development and the plot twists.,2023-09-22
1629,1197,8,Overhyped and not worth the money.,2022-08-06
1630,1048,173,Amazing gameplay and story! Highly recommend.,2022-12-28
1631,351,7,Loved the character development and the plot twists.,2019-11-21
1632,1474,197,Disappointing story and poorly designed levels.,2021-04-08
1633,494,7,Overhyped and not worth the money.,2017-01-22
1634,1238,120,Repetitive and gets boring quickly.,2023-11-10
1635,1854,63,Loved the character development and the plot twists.,1994-09-23
1636,1034,72,Overhyped and not worth the money.,2023-05-28
1637,618,177,Overhyped and not worth the money.,2022-06-03
1638,1626,193,Glitches and bugs ruin the experience.,2011-06-30
1639,1883,50,Loved the character development and the plot twists.,2009-05-18
1640,238,154,Loved the character development and the plot twists.,2022-11-05
1641,1015,44,Loved the character development and the plot twists.,2015-03-25
1642,122,178,Loved the character development and the plot twists.,2013-04-23
1643,876,141,Loved the character development and the plot twists.,2008-07-25
1644,1387,155,Terrible controls and clunky gameplay.,2006-06-21
1645,559,2,Overhyped and not worth the money.,2023-09-26
1646,464,78,Disappointing story and poorly designed levels.,2024-07-11
1647,38,21,Disappointing story and poorly designed levels.,1989-02-03
1648,890,25,Disappointing story and poorly designed levels.,2014-07-21
1649,1487,57,Disappointing story and poorly designed levels.,2018-12-23
1650,659,42,Super fun and addictive. Can’t wait for the sequel!,2018-11-18
1651,939,128,Overhyped and not worth the money.,2009-04-26
1652,1135,90,Overhyped and not worth the money.,2022-09-27
1653,898,83,Repetitive and gets boring quickly.,2023-08-17
1654,1948,90,Repetitive and gets boring quickly.,2023-08-03
1655,735,26,Super fun and addictive. Can’t wait for the sequel!,2024-03-10
1656,1343,56,Super fun and addictive. Can’t wait for the sequel!,2007-01-30
1657,1721,161,Amazing gameplay and story! Highly recommend.,2007-05-28
1658,535,196,Disappointing story and poorly designed levels.,2019-07-24
1659,1968,47,Disappointing story and poorly designed levels.,2024-06-23
1660,1770,56,Glitches and bugs ruin the experience.,2007-12-09
1661,930,109,Terrible controls and clunky gameplay.,2007-02-05
1662,1740,60,Disappointing story and poorly designed levels.,2019-02-27
1663,971,29,Terrible controls and clunky gameplay.,2022-10-20
1664,1647,113,Overhyped and not worth the money.,1984-11-26
1665,297,93,Super fun and addictive. Can’t wait for the sequel!,2023-04-09
1666,216,95,Disappointing story and poorly designed levels.,2021-02-04
1667,1866,9,Graphics and mechanics are top-notch. A must-play!,1988-12-13
1668,1329,123,Disappointing story and poorly designed levels.,2008-02-14
1669,392,150,Loved the character development and the plot twists.,2007-05-07
1670,732,55,Super fun and addictive. Can’t wait for the sequel!,2017-08-28
1671,1567,186,Amazing gameplay and story! Highly recommend.,2000-10-26
1672,77,53,Repetitive and gets boring quickly.,2018-04-15
1673,1067,140,Amazing gameplay and story! Highly recommend.,2019-09-05
1674,1473,112,Repetitive and gets boring quickly.,2024-07-31
1675,1115,163,Amazing gameplay and story! Highly recommend.,1993-05-13
1676,1258,155,Terrible controls and clunky gameplay.,2024-09-10
1677,1694,72,Glitches and bugs ruin the experience.,2023-11-01
1678,831,33,Graphics and mechanics are top-notch. A must-play!,2022-06-29
1679,442,21,Loved the character development and the plot twists.,2009-01-06
1680,881,165,Amazing gameplay and story! Highly recommend.,2018-09-08
1681,19,58,Terrible controls and clunky gameplay.,2017-01-05
1682,716,181,Innovative and engaging. Best game I’ve played in years.,2021-12-19
1683,288,150,Innovative and engaging. Best game I’ve played in years.,2002-06-28
